path,slug,title,artist,year,track_file,md_exists,bc_url,bc_type,folder_exists,n_files
2022 - Guerrinha - Cidade Grande,guerrinha-cidade-grande-2022,Cidade Grande,Guerrinha,2022,guerrinha-cidade-grande-2022.mp3,True,https://guerrinha.bandcamp.com/album/cidade-grande-2,album,True,2
2022 - Guerrinha Ida Aos Correios,guerrinha-ida-aos-correios-2022,Guerrinha Ida Aos Correios,,2022,guerrinha-ida-aos-correios-2022.mp3,True,https://40porcentofodabarramaneirissimo.bandcamp.com/album/ida-aos-correios,album,True,2
2022 - Guilherme Meirelles Ainda Vivo Sonhando,guilherme-meirelles-ainda-vivo-sonhando,Guilherme Meirelles Ainda Vivo Sonhando,,2022,guilherme-meirelles-ainda-vivo-sonhando.mp3,True,https://creepmachine.bandcamp.com/album/ainda-vivo-sonhando,album,True,2
2022 - HAYZ - Verdades Privadas,hayz-verdades-privadas-2022,Verdades Privadas,HAYZ,2022,hayz-verdades-privadas-2022.mp3,True,https://hayz.bandcamp.com/album/verdades-privadas,album,True,2
2022 - Hc Entrevista Dante Augusto Rn Fala,hc-entrevista-dante-augusto-rn-fala,Hc Entrevista Dante Augusto Rn Fala,,2022,hc-entrevista-dante-augusto-rn-fala.mp3,True,https://samplehate.bandcamp.com/releases,generic,True,2
2022 - INCUBADORA MUSICAL DE PERNAMBUCO - Vol.1,incubadora-musical-de-pernambuco-vol-1,Vol.1,INCUBADORA MUSICAL DE PERNAMBUCO,2022,incubadora-musical-de-pernambuco-vol-1.mp3,True,https://incubadoramusical.bandcamp.com/album/vol-1,album,True,2
2022 - Iramano Memoria,iramano-memoria-2022,Iramano Memoria,,2022,iramano-memoria-2022.mp3,True,https://iramano.bandcamp.com/album/mem-ria,album,True,2
2022 - Jan Felipe Keys To Kingdom Of Nothing,jan-felipe-keys-to-kingdom-of-nothing,Jan Felipe Keys To Kingdom Of Nothing,,2022,jan-felipe-keys-to-kingdom-of-nothing.mp3,True,https://janfelipe.bandcamp.com/album/keys-to-the-kingdom-of-nothing,album,True,2
2022 - Joe Silhueta - Sobre saltos y outras quedas,joe-silhueta-sobre-saltos-y-outras,Sobre saltos y outras quedas,Joe Silhueta,2022,joe-silhueta-sobre-saltos-y-outras.mp3,True,https://joesilhueta.bandcamp.com/album/sobre-saltos-y-outras-quedas,album,True,2
2022 - Julia Baumfeld - Turva,julia-baumfeld-turva-2022,Turva,Julia Baumfeld,2022,julia-baumfeld-turva-2022.mp3,True,https://juliabaumfeld.bandcamp.com/album/turva,album,True,2
2022 - Juliah Aloizio - Nunchi,"05 - Juliah, Aloizio - Meu Jardim",Nunchi,Juliah Aloizio,2022,"05 - Juliah, Aloizio - Meu Jardim.mp3",False,,none,True,2
2022 - Kalamaha No Samsara,kalamaha-no-samsara-2022,Kalamaha No Samsara,,2022,kalamaha-no-samsara-2022.mp3,True,,none,True,2
2022 - Kikito - Uma Alma EP,01 - Kikito - Uma Alma,Uma Alma EP,Kikito,2022,01 - Kikito - Uma Alma.mp3,False,,none,True,2
2022 - LABRADOR - Canções Simples,labrador-cancoes-simples-2022,Canções Simples,LABRADOR,2022,labrador-cancoes-simples-2022.mp3,True,https://theoladany.bandcamp.com/album/can-es-simples,album,True,2
2022 - Luiza Brina Toada Vem E Pelo Vento,luiza-brina-toada-vem-e-pelo-vento,Luiza Brina Toada Vem E Pelo Vento,,2022,luiza-brina-toada-vem-e-pelo-vento.mp3,True,,none,True,2
2022 - Marcus Neves - Modular Drone Session D,marcus-neves-modular-drone-session-d,Modular Drone Session D,Marcus Neves,2022,marcus-neves-modular-drone-session-d.mp3,True,http://musicainsolita.bandcamp.com/album/modular-drone-session-d,album,True,2
2022 - Marissol Mwaba Drik Barbosa François Muleka Linn da Quebrada Lucs Romero - NDEKE,"02 - Marissol Mwaba, Tuyo, Monica Agena - MARTE",NDEKE,Marissol Mwaba Drik Barbosa François Muleka Linn da Quebrada Lucs Romero,2022,"02 - Marissol Mwaba, Tuyo, Monica Agena - MARTE.mp3",False,,none,True,2
"2022 - miazzo - quando eu abri a porta, atiraram com um lança-mísseis",miazzo-quando-eu-abri-porta-atiraram,"quando eu abri a porta, atiraram com um lança-mísseis",miazzo,2022,miazzo-quando-eu-abri-porta-atiraram.mp3,True,https://miazzo.bandcamp.com/album/quando-eu-abri-a-porta-atiraram-com-um-lan-a-m-sseis,album,True,2
2022 - Monte Imerso - MARTHE SESSIONS,monte-imerso-marthe-sessions-2022,MARTHE SESSIONS,Monte Imerso,2022,monte-imerso-marthe-sessions-2022.mp3,True,https://hominiscanidaerec.bandcamp.com/album/marthe-sessions,album,True,2
2022 - Moons Best Kept Secret,moons-best-kept-secret-2022,Moons Best Kept Secret,,2022,moons-best-kept-secret-2022.mp3,True,https://balaclavarecords.bandcamp.com/album/best-kept-secret,album,True,2
2022 - Naissius - Ballet Para Cegos,naissius-ballet-para-cegos-2022,Ballet Para Cegos,Naissius,2022,naissius-ballet-para-cegos-2022.mp3,True,https://naissius.bandcamp.com/album/ballet-para-cegos,album,True,2
2022 - Narcoliricista - MARTHE SESSIONS,narcoliricista-marthe-sessions-2022,MARTHE SESSIONS,Narcoliricista,2022,narcoliricista-marthe-sessions-2022.mp3,True,https://hominiscanidaerec.bandcamp.com/album/marthe-sessions-3,album,True,2
2022 - Natache - Intervenção,03 - Natache - Encontro,Intervenção,Natache,2022,03 - Natache - Encontro.mp3,False,,none,True,2
2022 - Nosso Querido Figueiredo - 2022 - Nosso Querido Figueiredo - Nosso Querido Figueiredo Metafora Ep,nosso-querido-figueiredo-metafora-ep,2022 - Nosso Querido Figueiredo - Nosso Querido Figueiredo Metafora Ep,Nosso Querido Figueiredo,2022,nosso-querido-figueiredo-metafora-ep.mp3,True,,none,True,2
2022 - Nosso Querido Figueiredo - Evereste Deluxe,nosso-querido-figueiredo-everest-deluxe,Evereste Deluxe,Nosso Querido Figueiredo,2022,nosso-querido-figueiredo-everest-deluxe.mp3,True,http://nossoquerido.bandcamp.com/album/evereste-deluxe,album,True,2
2022 - Nosso Querido Figueiredo Everest Deluxe,nosso-querido-figueiredo-everest-deluxe,Nosso Querido Figueiredo Everest Deluxe,,2022,nosso-querido-figueiredo-everest-deluxe.mp3,True,http://nossoquerido.bandcamp.com/album/evereste-deluxe,album,True,2
2022 - O Grilo Daparte - Tira a Roupa,"01 - O Grilo, Daparte - Tira a Roupa",Tira a Roupa,O Grilo Daparte,2022,"01 - O Grilo, Daparte - Tira a Roupa.mp3",False,,none,True,2
2022 - O Retiro dos Artistas - O Mundo Oferecido,o-retiro-dos-artistas-o-mundo-oferecido,O Mundo Oferecido,O Retiro dos Artistas,2022,o-retiro-dos-artistas-o-mundo-oferecido.mp3,True,https://40porcentofodabarramaneirissimo.bandcamp.com/album/o-mundo-oferecido,album,True,2
2022 - O Retiro Dos Artistas O Mundo Oferecido,o-retiro-dos-artistas-o-mundo-oferecido,O Retiro Dos Artistas O Mundo Oferecido,,2022,o-retiro-dos-artistas-o-mundo-oferecido.mp3,True,https://40porcentofodabarramaneirissimo.bandcamp.com/album/o-mundo-oferecido,album,True,2
2022 - O Tetraedro - Geleia,o-tetraedro-geleia-2022,Geleia,O Tetraedro,2022,o-tetraedro-geleia-2022.mp3,True,https://otetraedro.bandcamp.com/album/geleia,album,True,2
2022 - Onda Errada Hc Eu Chego No Bar Pra,onda-errada-hc-eu-chego-no-bar-pra,Onda Errada Hc Eu Chego No Bar Pra,,2022,onda-errada-hc-eu-chego-no-bar-pra.mp3,True,https://ondaerradahc.bandcamp.com/album/eu-chego-no-bar-pra-poder-relaxar-e-ainda-tenho-que-ouvir-voc-falando-merda,album,True,2
2022 - Oxalah 1,oxalah-1-2022,Oxalah 1,,2022,oxalah-1-2022.mp3,True,https://oxalah.bandcamp.com/album/1,album,True,2
2022 - P F Filipini O Lamento Da Estrangeira I,p-f-filipini-o-lamento-da-estrangeira-i,P F Filipini O Lamento Da Estrangeira I,,2022,p-f-filipini-o-lamento-da-estrangeira-i.mp3,True,https://desmancheoselo.bandcamp.com/album/dos022-o-lamento-da-estrangeira-i-ii,album,True,2
2022 - Pavio - Cidadão de Bem,05 - Pavio - Fake News,Cidadão de Bem,Pavio,2022,05 - Pavio - Fake News.mp3,False,,none,True,2
2022 - peterson ruiz ziur ziurmuzik - LE OSIAC EXPERIENÇE,peterson-ruiz-as-estranhas-cancoes-de,LE OSIAC EXPERIENÇE,peterson ruiz ziur ziurmuzik,2022,peterson-ruiz-as-estranhas-cancoes-de.mp3,True,https://petersonruiz.bandcamp.com,generic,True,2
2022 - Pianocoquetel - Botando lenha na fogueira errada,pianocoquetel-botando-lenha-na-fogueira,Botando lenha na fogueira errada,Pianocoquetel,2022,pianocoquetel-botando-lenha-na-fogueira.mp3,True,http://pianocoquetel.bandcamp.com/album/botando-lenha-na-fogueira-errada,album,True,2
2022 - prefeitura-do-rio-21-2022,prefeitura-do-rio-21-2022,do-rio-21-2022,prefeitura,2022,prefeitura-do-rio-21-2022.mp3,True,https://prefeiturarj.bandcamp.com/album/2-1,album,True,2
2022 - QuadratoX - Hypnagotheque,gringos-da-semana-as-novidades-da,Hypnagotheque,QuadratoX,2022,gringos-da-semana-as-novidades-da.mp3,True,https://quadratox.bandcamp.com/album/hypnagotheque,album,True,2
2022 - Quantico Romance Desejo E Luxuria,quantico-romance-desejo-e-luxuria-2022,Quantico Romance Desejo E Luxuria,,2022,quantico-romance-desejo-e-luxuria-2022.mp3,True,https://quanticoromance.bandcamp.com/album/desejo-e-lux-ria,album,True,2
2022 - raad abdullah ferreira - breves momentos de beleza,raad-abdullah-ferreira-breves-momentos,breves momentos de beleza,raad abdullah ferreira,2022,raad-abdullah-ferreira-breves-momentos.mp3,True,https://raadferreira.bandcamp.com/album/breves-momentos-de-beleza,album,True,2
2022 - Repetentes 2008 Rapidao Cometa Highway,repetentes-2008-rapidao-cometa-highway,Repetentes 2008 Rapidao Cometa Highway,,2022,repetentes-2008-rapidao-cometa-highway.mp3,True,https://40porcentofodabarramaneirissimo.bandcamp.com/album/rapid-o-cometa-highway,album,True,2
2022 - Riegulate - GLOW,riegulate-glow-2022,GLOW,Riegulate,2022,riegulate-glow-2022.mp3,True,http://hominiscanidaerec.bandcamp.com/album/glow,album,True,2
2022 - Romulo Alexis + Chico Jalala - Cadernos pandêmicos Vol.1,romulo-alexis-chico-jalala-cadernos,Cadernos pandêmicos Vol.1,Romulo Alexis + Chico Jalala,2022,romulo-alexis-chico-jalala-cadernos.mp3,True,https://musicainsolita.bandcamp.com/album/cadernos-pand-micos-vol-1,album,True,2
2022 - Separable - Torpor,02 - Separable - Tirania,Torpor,Separable,2022,02 - Separable - Tirania.mp3,False,,none,True,2
2022 - Stella Folks - Vênus em Aquário,03 - Stella Folks - Stella,Vênus em Aquário,Stella Folks,2022,03 - Stella Folks - Stella.mp3,False,,none,True,2
2022 - suave - devir arcano,suave-brasil-um-sonho-intenso-2020,devir arcano,suave,2022,suave-brasil-um-sonho-intenso-2020.mp3,True,,none,True,2
2022 - Sérgio Wong - MÍDIA,sergio-wong-midia-2022,MÍDIA,Sérgio Wong,2022,sergio-wong-midia-2022.mp3,True,https://sergiowong.bandcamp.com/album/m-dia,album,True,2
2022 - Tentrio Workshop De Musica Experimental,tentrio-workshop-de-musica-experimental,Tentrio Workshop De Musica Experimental,,2022,tentrio-workshop-de-musica-experimental.mp3,True,https://tentrio.bandcamp.com/album/tentrio-workshop-de-m-sica-experimental-ep-2022,album,True,2
2022 - Tiago Sa Musica Pra Te Agucar,tiago-sa-musica-pra-te-agucar-2022,Tiago Sa Musica Pra Te Agucar,,2022,tiago-sa-musica-pra-te-agucar-2022.mp3,True,https://hominiscanidaerec.bandcamp.com/album/m-sica-pra-te-agu-ar,album,True,2
2022 - Torres De Mello Prezepeiro,torres-de-mello-prezepeiro-2022,Torres De Mello Prezepeiro,,2022,torres-de-mello-prezepeiro-2022.mp3,True,https://torresdemello.bandcamp.com/album/prezepeiro,album,True,2
2022 - UANA - Vidro Fumê,"02 - UANA, WR no Beat - Entre Quatro Paredes",Vidro Fumê,UANA,2022,"02 - UANA, WR no Beat - Entre Quatro Paredes.mp3",False,,none,True,2
2022 - Uira Dos Reis Fagia Remains,uira-dos-reis-fagia-remains-2022,Uira Dos Reis Fagia Remains,,2022,uira-dos-reis-fagia-remains-2022.mp3,True,https://osc-uro.bandcamp.com/album/fagia-remains,album,True,2
2022 - Valcian Calixto Seus Olhos Viam Deusas,valcian-calixto-seus-olhos-viam-deusas,Valcian Calixto Seus Olhos Viam Deusas,,2022,valcian-calixto-seus-olhos-viam-deusas.mp3,True,https://valciancalixto.bandcamp.com/album/seus-olhos-viam-deusas,album,True,2
2022 - Varios Artistas Darkroom,varios-artistas-darkroom-2022,Varios Artistas Darkroom,,2022,varios-artistas-darkroom-2022.mp3,True,https://desmancheoselo.bandcamp.com/album/dos023-darkroom,album,True,2
2022 - Vhoor Baile Bass,vhoor-baile-bass-2022,Vhoor Baile Bass,,2022,vhoor-baile-bass-2022.mp3,True,https://vhoor.bandcamp.com/album/baile-bass,album,True,2
2022 - Victor Huaz Planos De Paz E O Louvor,victor-huaz-planos-de-paz-e-o-louvor,Victor Huaz Planos De Paz E O Louvor,,2022,victor-huaz-planos-de-paz-e-o-louvor.mp3,True,https://victorhuaz.bandcamp.com/album/planos-de-paz-e-o-louvor-das-pequenas-coisas-005,album,True,2
2022 - Wagner Almeida - Eu Enterrei uma Semente Aqui,03 - Wagner Almeida - Sementes,Eu Enterrei uma Semente Aqui,Wagner Almeida,2022,03 - Wagner Almeida - Sementes.mp3,False,,none,True,2
2022 - Walfredo Em Busca Da Simbiose Self,walfredo-em-busca-da-simbiose-self-2022,Walfredo Em Busca Da Simbiose Self,,2022,walfredo-em-busca-da-simbiose-self-2022.mp3,True,https://balaclavarecords.bandcamp.com/album/self,album,True,2
2021 - 25 Discos Legais Que Voce Deveria Ter,25-discos-legais-que-voce-deveria-ter,25 Discos Legais Que Voce Deveria Ter,,2021,25-discos-legais-que-voce-deveria-ter.mp3,True,https://hominiscanidaerec.bandcamp.com,generic,True,2
2021 - A Casa Mais Estranha Nao Tem Numero,a-casa-mais-estranha-nao-tem-numero,A Casa Mais Estranha Nao Tem Numero,,2021,a-casa-mais-estranha-nao-tem-numero.mp3,True,http://malacabada.bandcamp.com/album/melodias-de-gaveta,album,True,2
2021 - a casa mais estranha não tem número - vetusta,a-casa-mais-estranha-nao-tem-numero,vetusta,a casa mais estranha não tem número,2021,a-casa-mais-estranha-nao-tem-numero.mp3,True,http://malacabada.bandcamp.com/album/melodias-de-gaveta,album,True,2
2021 - AB.DU - AB.DU,abdu-abdu-2021,AB.DU,AB.DU,2021,abdu-abdu-2021.mp3,True,https://prprcs.bandcamp.com/album/ab-du,album,True,2
2021 - Abraskadabra Make Yourself At Home,abraskadabra-make-yourself-at-home-2021,Abraskadabra Make Yourself At Home,,2021,abraskadabra-make-yourself-at-home-2021.mp3,True,https://abraskadabracwb.bandcamp.com/album/make-yourself-at-home,album,True,2
2021 - Acidental Objetos Arremessados Pela,acidental-objetos-arremessados-pela,Acidental Objetos Arremessados Pela,,2021,acidental-objetos-arremessados-pela.mp3,True,https://acidental.bandcamp.com/album/objetos-arremessados-pela-janela,album,True,2
2021 - Africanoise - 4 de Dezembro,africanoise-4-de-dezembro-2021,4 de Dezembro,Africanoise,2021,africanoise-4-de-dezembro-2021.mp3,True,https://40porcentofodabarramaneirissimo.bandcamp.com/album/4-de-dezembro-2,album,True,2
2021 - Afrolirismos - Afrolirismos Nº 1,01_Afrolirismos_Afrolirismos N°1,Afrolirismos Nº 1,Afrolirismos,2021,01_Afrolirismos_Afrolirismos N°1.mp3,False,,none,True,2
2021 - Ale Sater Fantasmas,ale-sater-fantasmas-2021,Ale Sater Fantasmas,,2021,ale-sater-fantasmas-2021.mp3,True,https://balaclavarecords.bandcamp.com/album/fantasmas,album,True,2
2021 - Alex Sant'Anna - aCorde Sessions (2021),alex-santanna-acorde-sessions-2021,aCorde Sessions (2021),Alex Sant'Anna,2021,alex-santanna-acorde-sessions-2021.mp3,True,http://alexsantanna.bandcamp.com/album/acorde-sessions-alex-santanna,album,True,2
2021 - Alexandre Curuma - Curuma,alexandre-curuma-curuma-2021,Curuma,Alexandre Curuma,2021,alexandre-curuma-curuma-2021.mp3,True,http://alexandrecuruma.bandcamp.com/album/curuma,album,True,2
2021 - Amaro Mann - Refúgio,amaro-mann-refugio-2021,Refúgio,Amaro Mann,2021,amaro-mann-refugio-2021.mp3,True,https://hominiscanidaerec.bandcamp.com/album/ref-gio,album,True,2
2021 - Amnese As Cores Distorcem O Escuro As,amnese-as-cores-distorcem-o-escuro-as,Amnese As Cores Distorcem O Escuro As,,2021,amnese-as-cores-distorcem-o-escuro-as.mp3,True,https://amnese.bandcamp.com/album/as-cores-distorcem-o-escuro-as-sombras-tomam-o-meu-lugar,album,True,2
2021 - Andre Medeiros Morro Dia 9,andre-medeiros-morro-dia-9-2021,Andre Medeiros Morro Dia 9,,2021,andre-medeiros-morro-dia-9-2021.mp3,True,https://andremedeiros.bandcamp.com/album/morro-dia-9,album,True,2
2021 - Andre Pelo Mundo Tororoterapia,andre-pelo-mundo-tororoterapia-2021,Andre Pelo Mundo Tororoterapia,,2021,andre-pelo-mundo-tororoterapia-2021.mp3,True,https://andrepelomundo.bandcamp.com/album/toror-terapia,album,True,2
2021 - As Aberrações - Todas As Aberrações Possíveis,as-aberracoes-todas-as-aberracoes,Todas As Aberrações Possíveis,As Aberrações,2021,as-aberracoes-todas-as-aberracoes.mp3,True,https://creepmachine.bandcamp.com/album/todas-as-aberra-es-poss-veis-2,album,True,2
2021 - Assadinhos Winkadinka,assadinhos-winkadinka-2021,Assadinhos Winkadinka,,2021,assadinhos-winkadinka-2021.mp3,True,https://40porcentofodabarramaneirissimo.bandcamp.com/album/winkadinka,album,True,2
2021 - aurata - 2021 - aurata - Aurata Verano,aurata-verano-2016,2021 - aurata - Aurata Verano,aurata,2021,aurata-verano-2016.mp3,True,https://aurata.bandcamp.com/**](https://aurata.bandcamp.com,generic,True,2
2021 - Badsista Gueto Elegance,badsista-gueto-elegance-2021,Badsista Gueto Elegance,,2021,badsista-gueto-elegance-2021.mp3,True,https://badsista.bandcamp.com/album/gueto-elegance,album,True,2
2021 - banda-lascaux-agora-lascaux-2021,banda-lascaux-agora-lascaux-2021,lascaux-agora-lascaux-2021,banda,2021,banda-lascaux-agora-lascaux-2021.mp3,True,https://mercuriomusica.bandcamp.com/album/agora-lascaux,album,True,2
2021 - Barbárie Bundi Heverton - AQUÁTIKA,1. Barbarie Bundi - Aquatika,AQUÁTIKA,Barbárie Bundi Heverton,2021,1. Barbarie Bundi - Aquatika.mp3,False,,none,True,2
2021 - Billy Ponzio - ENTRE O CEU E A TERRA,billy-ponzio-entre-o-ceu-e-terra-2021,ENTRE O CEU E A TERRA,Billy Ponzio,2021,billy-ponzio-entre-o-ceu-e-terra-2021.mp3,True,http://billyponzio.bandcamp.com/album/entre-o-c-u-e-a-terra,album,True,2
2021 - Bizouro Verde - Bizouro Verde 20 Anos,bizouro-verde-bizouro-verde-20-anos-2021,Bizouro Verde 20 Anos,Bizouro Verde,2021,bizouro-verde-bizouro-verde-20-anos-2021.mp3,True,https://hominiscanidaerec.bandcamp.com/album/bizouro-verde-20-anos,album,True,2
2021 - BlackCatGang - Oreo's adventure in the wild,blackcatgang-dogs-r-stupid-2021,Oreo's adventure in the wild,BlackCatGang,2021,blackcatgang-dogs-r-stupid-2021.mp3,True,,none,True,2
2021 - BlackCatGang - The Black and White gang,blackcatgang-dogs-r-stupid-2021,The Black and White gang,BlackCatGang,2021,blackcatgang-dogs-r-stupid-2021.mp3,True,,none,True,2
2021 - Boletos Antiaderentes - p um jovem de brilhante futuro,Boletos Antiaderentes - p- um jovem de brilhante futuro - 01 para um jovem de brilhante futuro,p um jovem de brilhante futuro,Boletos Antiaderentes,2021,Boletos Antiaderentes - p- um jovem de brilhante futuro - 01 para um jovem de brilhante futuro.mp3,False,,none,True,2
2021 - Bonifrate Corisco,bonifrate-corisco-2021,Bonifrate Corisco,,2021,bonifrate-corisco-2021.mp3,True,https://bonifrate.bandcamp.com/album/corisco,album,True,2
2021 - Brasileiro Garantido - Minipizzas,brasileiro-garantido-minipizzas-2021,Minipizzas,Brasileiro Garantido,2021,brasileiro-garantido-minipizzas-2021.mp3,True,,none,True,2
2021 - Caique O Jorg Carlos Pxt - Toca de Bicho,caique-o-jorg-carlos-pxt-toca-de-bicho,Toca de Bicho,Caique O Jorg Carlos Pxt,2021,caique-o-jorg-carlos-pxt-toca-de-bicho.mp3,True,https://jorg3.bandcamp.com/album/toca-de-bicho,album,True,2
2021 - Charlotte Matou um Cara - Atentas,charlotte-matou-um-cara-atentas-2021,Atentas,Charlotte Matou um Cara,2021,charlotte-matou-um-cara-atentas-2021.mp3,True,https://charlottematouumcara.bandcamp.com/album/atentas,album,True,2
2021 - Containers - From a Room In a Missing Country,containers-from-room-in-missing-country,From a Room In a Missing Country,Containers,2021,containers-from-room-in-missing-country.mp3,True,https://containers1.bandcamp.com/album/from-a-room-in-a-missing-country,album,True,2
2021 - Cr Space Ventura Contra Ataca,cr-space-ventura-contra-ataca-2021,Cr Space Ventura Contra Ataca,,2021,cr-space-ventura-contra-ataca-2021.mp3,True,https://catpeerecords.bandcamp.com/album/space-ventura-contra-ataca,album,True,2
2021 - Crasso Sinestesico Bem Ao Vivo,crasso-sinestesico-bem-ao-vivo-2021,Crasso Sinestesico Bem Ao Vivo,,2021,crasso-sinestesico-bem-ao-vivo-2021.mp3,True,http://crassosinestsico.bandcamp.com/album/bem-ao-vivo,album,True,2
2021 - Creepypasta Corpvs Mysticvm,creepypasta-corpvs-mysticvm-2021,Creepypasta Corpvs Mysticvm,,2021,creepypasta-corpvs-mysticvm-2021.mp3,True,http://crppst.bandcamp.com/album/corpvs-mysticvm,album,True,2
2021 - Dario Julio & Os Franciscanos - Suíte Bipolar em Dó Maior,06. Alerta de Gatilho,Suíte Bipolar em Dó Maior,Dario Julio & Os Franciscanos,2021,06. Alerta de Gatilho.mp3,False,,none,True,2
2021 - Decada Explosiva Distancia Entre As,decada-explosiva-distancia-entre-as,Decada Explosiva Distancia Entre As,,2021,decada-explosiva-distancia-entre-as.mp3,True,https://decadaexplosiva.bandcamp.com/album/a-dist-ncia-entre-as-cidades,album,True,2
2021 - Deekapz Jewel Gems,deekapz-jewel-gems-2021,Deekapz Jewel Gems,,2021,deekapz-jewel-gems-2021.mp3,True,https://deekapz.bandcamp.com/album/jewel-gems,album,True,2
2021 - Delltree She Loves You Da Da Da,delltree-she-loves-you-da-da-da-2021,Delltree She Loves You Da Da Da,,2021,delltree-she-loves-you-da-da-da-2021.mp3,True,http://antenaartbr.bandcamp.com/album/142-she-loves-you-da-da-da,album,True,2
2021 - Deus Sex Machina Amor E Convalenca Em,deus-sex-machina-amor-e-convalenca-em,Deus Sex Machina Amor E Convalenca Em,,2021,deus-sex-machina-amor-e-convalenca-em.mp3,True,http://dsxm.bandcamp.com/album/amor-e-convalen-a-em-tempos-de-pandemia,album,True,2
2021 - Dia Cinza - Dia Cinza,dia-cinza-dia-cinza-ep-2021,Dia Cinza,Dia Cinza,2021,dia-cinza-dia-cinza-ep-2021.mp3,True,,none,True,2
2021 - Diego Lucena Cidades Suicidios E,diego-lucena-cidades-suicidios-e,Diego Lucena Cidades Suicidios E,,2021,diego-lucena-cidades-suicidios-e.mp3,True,http://diegolucena.bandcamp.com/album/cidades-suic-dios-e-colis-es-fatais,album,True,2
"2021 - Djonga, Coyote Beatz, Nagalli - NU",08 Eu,NU,"Djonga, Coyote Beatz, Nagalli",2021,08 Eu.mp3,False,,none,True,2
2021 - Djsedj - SenseZera,djsedj-naranoiston-djosyara-2018,SenseZera,Djsedj,2021,djsedj-naranoiston-djosyara-2018.mp3,True,https://anonmera.bandcamp.com](https://anonmera.bandcamp.com,generic,True,2
2021 - Dr. Drumah Szabolcs Bognár Joao Deogracias - Nu-Konduktor,"07 - Dr. Drumah, Alberto Continentino, Kiko Continentin - Temaluna",Nu-Konduktor,Dr. Drumah Szabolcs Bognár Joao Deogracias,2021,"07 - Dr. Drumah, Alberto Continentino, Kiko Continentin - Temaluna.mp3",False,,none,True,2
2021 - Dramon Aspero,dramon-aspero-2021,Dramon Aspero,,2021,dramon-aspero-2021.mp3,True,,none,True,2
2021 - Duben Paisagens Dos Sonhos E Objetos Da,duben-paisagens-dos-sonhos-e-objetos-da,Duben Paisagens Dos Sonhos E Objetos Da,,2021,duben-paisagens-dos-sonhos-e-objetos-da.mp3,True,http://pedroben.bandcamp.com/album/paisagens-dos-sonhos-e-objetos-da-lembran-a,album,True,2
2021 - ecolalia - bb talk,ecolalia-bb-talk-2021,bb talk,ecolalia,2021,ecolalia-bb-talk-2021.mp3,True,https://voragem.bandcamp.com/album/bb-talk,album,True,2
2021 - Em Extincao - lugares que eu não queria estar,em-extincao-lugares-que-eu-nao-queria,lugares que eu não queria estar,Em Extincao,2021,em-extincao-lugares-que-eu-nao-queria.mp3,True,http://emextincao.bandcamp.com/album/lugares-que-eu-n-o-queria-estar,album,True,2
2021 - Emerson Faria - Sentidos Solares,emerson-faria-sentidos-solares-2021,Sentidos Solares,Emerson Faria,2021,emerson-faria-sentidos-solares-2021.mp3,True,https://emersonfaria.bandcamp.com/album/sentidos-solares,album,True,2
2021 - Emerson Faria Sentidos Solares,emerson-faria-sentidos-solares-2021,Emerson Faria Sentidos Solares,,2021,emerson-faria-sentidos-solares-2021.mp3,True,https://emersonfaria.bandcamp.com/album/sentidos-solares,album,True,2
2021 - Fabio Solo Voices Fx,fabio-solo-voices-fx-2021,Fabio Solo Voices Fx,,2021,fabio-solo-voices-fx-2021.mp3,True,https://antenaartbr.bandcamp.com/album/141-solo-voices-fx,album,True,2
2021 - felipe nizuma - velhas datas (ep),felipe-nizuma-velhas-datas-2021,velhas datas (ep),felipe nizuma,2021,felipe-nizuma-velhas-datas-2021.mp3,True,https://felipenizuma.bandcamp.com/album/velhas-datas-ep,album,True,2
2021 - Fernando Motta - Ensaio Pra Destruir,fernando-motta-ensaio-pra-destruir-2021,Ensaio Pra Destruir,Fernando Motta,2021,fernando-motta-ensaio-pra-destruir-2021.mp3,True,https://fernandomotta.bandcamp.com/album/ensaio-pra-destruir,album,True,2
2021 - Fgra Fgra,fgra-fgra-2021,Fgra Fgra,,2021,fgra-fgra-2021.mp3,True,https://desmancheoselo.bandcamp.com/album/dos021-fgra,album,True,2
2021 - Garoto Androide - Exercícios de Autossabotagem,04 Egos+Armas,Exercícios de Autossabotagem,Garoto Androide,2021,04 Egos+Armas.mp3,False,,none,True,2
2021 - Gigito - Coleção de Estragos,gigito-colecao-de-estragos-2021,Coleção de Estragos,Gigito,2021,gigito-colecao-de-estragos-2021.mp3,True,https://gigitobanjo.bandcamp.com/album/cole-o-de-estragos,album,True,2
2021 - gigito-colecao-de-estragos-2021,gigito-colecao-de-estragos-2021,colecao-de-estragos-2021,gigito,2021,gigito-colecao-de-estragos-2021.mp3,True,https://gigitobanjo.bandcamp.com/album/cole-o-de-estragos,album,True,2
"2021 - Gimu - An Outburst, A Yell",gimu-outburst-yell-2021,"An Outburst, A Yell",Gimu,2021,gimu-outburst-yell-2021.mp3,True,https://musicainsolita.bandcamp.com/album/an-outburst-a-yell,album,True,2
2021 - Grupo Porco Karaoke De Bebado,grupo-porco-karaoke-de-bebado-2021,Grupo Porco Karaoke De Bebado,,2021,grupo-porco-karaoke-de-bebado-2021.mp3,True,,none,True,2
